"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R660","2020-03-01 14:00:00","20.000","327.000","4.900","25.800","0.790","1010.500","","0.000","-99.000","-99.000","-99.000","27.500","","21.000",""
"C0UA10","2020-03-01 14:00:00","1711.000","79.000","0.700","17.100","0.760","831.300","","0.000","-99.000","-99.000","-99.000","20.600","","8.300",""
"C0V770","2020-03-01 14:00:00","26.000","298.000","2.900","27.800","0.610","1009.200","","0.000","-99.000","-99.000","-99.000","29.700","","20.800",""
"C0E730","2020-03-01 14:00:00","26.000","352.000","1.700","21.600","0.850","1009.800","","0.000","-99.000","-99.000","-99.000","22.800","","18.200",""
"C0V810","2020-03-01 14:00:00","32.000","307.000","6.200","25.200","-99.000","1007.800","","0.000","-99.000","-99.000","-99.000","27.500","","22.600",""
"C0A9C0","2020-03-01 14:00:00","35.000","291.000","2.300","23.400","0.750","1010.200","","0.000","-99.000","-99.000","-99.000","24.200","","18.700",""
"C0X310","2020-03-01 14:00:00","9.000","321.000","6.300","25.400","0.740","1012.800","","0.000","-99.000","-99.000","-99.000","25.800","","21.100",""
"C0K280","2020-03-01 14:00:00","23.000","248.000","1.100","28.800","0.600","1012.900","","0.000","-99.000","-99.000","-99.000","29.500","","18.800",""
"C0M650","2020-03-01 14:00:00","20.000","316.000","3.600","25.900","0.710","1011.200","","0.000","-99.000","-99.000","-99.000","28.000","","20.200",""
"C0S910","2020-03-01 14:00:00","212.000","282.000","6.400","24.900","0.990","989.000","","0.000","11.900","289.000","","25.800","","20.000",""
"C0D570","2020-03-01 14:00:00","15.000","354.000","2.000","21.700","0.890","1012.800","","0.000","-99.000","-99.000","-99.000","23.200","","16.600",""
"C0M710","2020-03-01 14:00:00","15.000","315.000","4.700","25.300","0.730","1011.700","","0.000","-99.000","-99.000","-99.000","26.300","","20.900",""
"C0V490","2020-03-01 14:00:00","20.000","310.000","2.600","27.000","0.650","1010.300","","0.000","-99.000","-99.000","-99.000","28.600","","23.300",""
"C0E870","2020-03-01 14:00:00","34.000","358.000","1.600","21.900","0.870","1011.800","","0.000","-99.000","-99.000","-99.000","23.500","","17.700",""
"C0M800","2020-03-01 14:00:00","440.000","213.000","2.900","27.400","0.420","963.000","","0.000","9.000","244.000","","28.800","","16.900",""
"C0A570","2020-03-01 14:00:00","360.000","93.000","1.200","22.600","0.760","972.700","","0.000","-99.000","-99.000","-99.000","24.400","","15.000",""
"C0S790","2020-03-01 14:00:00","236.000","55.000","0.800","27.800","0.690","986.600","","0.000","-99.000","-99.000","-99.000","28.000","","18.400",""
"C0D590","2020-03-01 14:00:00","143.000","38.000","2.300","20.400","0.900","999.000","","0.000","-99.000","-99.000","-99.000","22.300","","17.600",""
"C0U990","2020-03-01 14:00:00","31.000","82.000","1.700","23.700","0.720","1010.600","","0.000","-99.000","-99.000","-99.000","25.100","","18.500",""
"C0M700","2020-03-01 14:00:00","150.000","282.000","2.900","27.300","0.660","996.300","","0.000","-99.000","-99.000","-99.000","29.800","","18.400",""
"C0A970","2020-03-01 14:00:00","96.000","338.000","4.400","17.200","0.990","1003.800","","0.000","-99.000","-99.000","-99.000","20.500","","17.000",""
"CM0110","2020-03-01 14:00:00","7.000","10.000","3.400","23.500","0.750","1013.200","","-99.000","-99.000","-99.000","-99.000","26.400","","20.400",""
"C0S940","2020-03-01 14:00:00","150.000","25.000","2.200","26.100","0.770","995.500","","0.000","-99.000","-99.000","-99.000","28.400","","20.600",""
"C0X250","2020-03-01 14:00:00","33.000","294.000","3.300","27.200","0.680","1009.100","","0.000","-99.000","-99.000","-99.000","29.000","","21.100",""
"C0K520","2020-03-01 14:00:00","10.000","318.000","3.300","26.300","0.700","1011.300","","0.000","-99.000","-99.000","-99.000","27.500","","20.800",""
"C0Z200","2020-03-01 14:00:00","153.000","63.000","2.300","24.400","0.780","996.600","","0.000","-99.000","-99.000","-99.000","26.200","","17.900",""
"C0V740","2020-03-01 14:00:00","60.000","296.000","3.300","30.500","0.360","1005.600","","0.000","-99.000","-99.000","-99.000","30.800","","19.700",""
"C0V790","2020-03-01 14:00:00","410.000","180.000","4.200","29.300","0.300","964.800","","0.000","9.600","257.000","","30.700","","18.700",""
"C0G860","2020-03-01 14:00:00","45.000","308.000","2.800","27.700","0.620","1007.100","","0.000","-99.000","-99.000","-99.000","28.500","","20.300",""
"C0F0A0","2020-03-01 14:00:00","3587.000","47.000","2.600","4.300","0.710","661.900","","0.000","-99.000","-99.000","-99.000","6.400","","1.700",""
"C0Z250","2020-03-01 14:00:00","1124.000","0.000","0.000","17.400","0.990","889.800","","0.000","-99.000","-99.000","-99.000","22.400","","14.000",""
"C0K440","2020-03-01 14:00:00","35.000","325.000","4.600","25.000","0.830","1009.400","","0.000","-99.000","-99.000","-99.000","27.500","","20.600",""
"C0T900","2020-03-01 14:00:00","160.000","118.000","1.100","23.200","0.760","993.600","","0.000","-99.000","-99.000","-99.000","27.000","","17.200",""
"C0F9V0","2020-03-01 14:00:00","525.000","292.000","4.900","26.100","0.680","954.100","","0.000","-99.000","-99.000","-99.000","27.000","","18.000",""
"C0UA20","2020-03-01 14:00:00","2619.000","213.000","1.900","12.100","0.570","-99.000","","0.000","-99.000","-99.000","-99.000","15.900","","3.300",""
"C0M850","2020-03-01 14:00:00","695.000","0.000","0.100","26.100","0.410","934.200","","0.000","-99.000","-99.000","-99.000","28.000","","16.500",""
"C0C620","2020-03-01 14:00:00","19.000","9.000","2.000","20.200","0.900","1010.900","","0.000","-99.000","-99.000","-99.000","23.800","","16.200",""
"C0I360","2020-03-01 14:00:00","300.000","260.000","3.600","27.700","0.500","977.400","","0.000","-99.000","-99.000","-99.000","28.300","","19.600",""
"C0M810","2020-03-01 14:00:00","1354.000","289.000","1.700","19.600","0.610","866.400","","0.000","-99.000","-99.000","-99.000","20.900","","13.100",""
"C0AC80","2020-03-01 14:00:00","40.000","339.000","0.800","21.500","0.810","1009.000","","0.000","-99.000","-99.000","-99.000","23.900","","17.000",""
"CM0140","2020-03-01 14:00:00","26.000","111.000","2.200","26.200","0.670","1010.100","","0.000","-99.000","-99.000","-99.000","27.200","","22.000",""
"C0SA20","2020-03-01 14:00:00","857.000","26.000","1.400","21.100","0.890","917.600","","0.000","-99.000","-99.000","-99.000","22.800","","15.800",""
"C0K490","2020-03-01 14:00:00","91.000","319.000","3.200","27.800","0.610","1002.100","","0.000","-99.000","-99.000","-99.000","28.800","","19.400",""
"C0V820","2020-03-01 14:00:00","441.000","117.000","1.300","27.400","0.420","964.500","","0.000","-99.000","-99.000","-99.000","29.500","","18.000",""
"C0S810","2020-03-01 14:00:00","65.000","46.000","2.000","27.900","0.690","1007.800","","0.000","-99.000","-99.000","-99.000","29.000","","20.100",""
"C0R580","2020-03-01 14:00:00","10.000","299.000","5.400","28.300","0.670","1010.300","","0.000","-99.000","-99.000","-99.000","28.300","","20.700",""
"C0Z330","2020-03-01 14:00:00","488.000","112.000","1.800","22.800","0.750","959.300","","0.000","-99.000","-99.000","-99.000","27.700","","17.800",""
"C0E590","2020-03-01 14:00:00","40.000","330.000","1.900","22.400","0.850","1008.600","","0.000","-99.000","-99.000","-99.000","25.500","","17.400",""
"C0D540","2020-03-01 14:00:00","227.000","348.000","0.400","21.300","0.870","988.900","","0.000","-99.000","-99.000","-99.000","23.200","","17.400",""
"C0K420","2020-03-01 14:00:00","42.000","341.000","2.900","25.400","0.730","1008.300","","0.000","-99.000","-99.000","-99.000","27.900","","20.100",""
"C0Z180","2020-03-01 14:00:00","34.000","53.000","3.200","23.300","0.800","1009.200","","0.000","-99.000","-99.000","-99.000","25.500","","21.000",""
"C0AD10","2020-03-01 14:00:00","27.000","9.000","1.500","19.300","0.990","1011.000","","0.000","-99.000","-99.000","-99.000","20.800","","18.200",""
"C0M720","2020-03-01 14:00:00","225.000","292.000","3.200","27.000","0.620","986.900","","0.000","-99.000","-99.000","-99.000","28.000","","19.400",""
"C0V450","2020-03-01 14:00:00","51.000","300.000","2.400","28.600","0.530","1005.800","","0.000","-99.000","-99.000","-99.000","29.800","","20.700",""
"C0R280","2020-03-01 14:00:00","242.000","262.000","1.500","26.300","0.700","985.100","","0.000","-99.000","-99.000","-99.000","26.800","","18.700",""
"C0E610","2020-03-01 14:00:00","850.000","0.000","0.200","20.900","0.770","919.900","","0.000","-99.000","-99.000","-99.000","23.900","","15.700",""
"C0V610","2020-03-01 14:00:00","22.000","289.000","6.100","26.000","0.760","1009.700","","0.000","-99.000","-99.000","-99.000","28.600","","21.600",""
"C0Z310","2020-03-01 14:00:00","59.000","211.000","4.400","22.900","0.930","1007.300","","0.000","-99.000","-99.000","-99.000","26.400","","19.900",""
"C0S700","2020-03-01 14:00:00","507.000","65.000","1.500","23.800","0.830","956.500","","0.000","-99.000","-99.000","-99.000","25.000","","16.500",""
"C0T9G0","2020-03-01 14:00:00","605.000","42.000","1.200","19.600","0.990","947.300","","0.000","-99.000","-99.000","-99.000","23.600","","17.200",""
"C0U520","2020-03-01 14:00:00","517.000","0.000","0.100","22.200","0.990","957.100","","0.000","-99.000","-99.000","-99.000","25.300","","14.900",""
"C0E750","2020-03-01 14:00:00","62.000","17.000","1.400","21.900","0.830","1005.200","","0.000","-99.000","-99.000","-99.000","24.600","","19.200",""
"C0G660","2020-03-01 14:00:00","27.000","327.000","3.700","26.400","0.730","1011.900","","0.000","-99.000","-99.000","-99.000","28.100","","19.100",""
"C0W140","2020-03-01 14:00:00","21.000","125.000","5.000","19.300","0.840","1012.600","","0.000","-99.000","-99.000","-99.000","20.400","","15.900",""
"C0U720","2020-03-01 14:00:00","1260.000","6.000","3.600","19.100","0.990","886.400","","0.000","-99.000","-99.000","-99.000","21.700","","13.100",""
"C0R690","2020-03-01 14:00:00","248.000","300.000","1.800","26.600","0.690","984.000","","0.000","7.000","278.000","","27.400","","19.100",""
"C0Z050","2020-03-01 14:00:00","830.000","153.000","1.100","21.100","0.750","922.000","","0.000","-99.000","-99.000","-99.000","23.400","","15.400",""
"C0I490","2020-03-01 14:00:00","1601.000","274.000","3.900","16.800","0.670","842.100","","0.000","-99.000","-99.000","-99.000","22.800","","11.600",""
"C0I090","2020-03-01 14:00:00","910.000","272.000","1.700","22.300","0.720","913.500","","0.000","-99.000","-99.000","-99.000","24.000","","16.100",""
"C0X240","2020-03-01 14:00:00","394.000","336.000","1.200","27.800","0.550","969.200","","0.000","-99.000","-99.000","-99.000","28.100","","16.800",""
"C0S990","2020-03-01 14:00:00","409.000","64.000","1.500","24.800","0.770","966.300","","0.000","-99.000","-99.000","-99.000","25.800","","19.800",""
"C0E850","2020-03-01 14:00:00","104.000","345.000","1.100","21.000","0.890","1001.700","","0.000","-99.000","-99.000","-99.000","23.300","","17.100",""
"C0T9B0","2020-03-01 14:00:00","558.000","113.000","0.500","19.700","0.980","951.500","","0.000","-99.000","-99.000","-99.000","24.100","","17.900",""
"C0G650","2020-03-01 14:00:00","34.000","287.000","1.500","28.100","0.640","1008.900","","0.000","-99.000","-99.000","-99.000","29.100","","19.400",""
"C0K580","2020-03-01 14:00:00","26.000","318.000","2.900","26.600","0.810","1011.600","","0.000","-99.000","-99.000","-99.000","28.600","","19.100",""
"C0X050","2020-03-01 14:00:00","25.000","301.000","4.600","29.100","0.640","1008.800","","0.000","-99.000","-99.000","-99.000","30.500","","18.800",""
"CM0100","2020-03-01 14:00:00","25.000","27.000","1.800","21.500","0.780","1011.300","","0.000","-99.000","-99.000","-99.000","23.000","","18.200",""
"C0AC70","2020-03-01 14:00:00","71.000","269.000","1.200","21.600","0.790","1005.600","","0.000","8.200","289.000","","23.400","","19.000",""
"CM0130","2020-03-01 14:00:00","11.000","318.000","5.500","25.600","0.710","1012.600","","0.000","-99.000","-99.000","-99.000","25.700","","22.300",""
"C0W110","2020-03-01 14:00:00","16.000","-99.000","-99.000","15.100","0.900","1013.800","","0.500","-99.000","-99.000","-99.000","15.100","","12.800",""
"C0R670","2020-03-01 14:00:00","26.000","328.000","2.900","26.500","0.720","1010.900","","0.000","-99.000","-99.000","-99.000","27.200","","20.600",""
"C0X120","2020-03-01 14:00:00","28.000","324.000","3.400","26.800","0.690","1010.800","","0.000","-99.000","-99.000","-99.000","28.100","","21.000",""
"C0R100","2020-03-01 14:00:00","1006.000","84.000","0.900","23.100","0.510","902.900","","0.000","-99.000","-99.000","-99.000","25.100","","13.400",""
"C0C700","2020-03-01 14:00:00","151.000","348.000","1.100","19.300","0.900","997.200","","0.000","-99.000","-99.000","-99.000","21.400","","18.800",""
"C0W130","2020-03-01 14:00:00","18.000","338.000","4.600","24.600","0.770","1010.200","","0.000","-99.000","-99.000","-99.000","26.000","","20.400",""
"C0F9R0","2020-03-01 14:00:00","20.000","12.000","2.700","23.300","1.000","1012.300","","0.000","-99.000","-99.000","-99.000","25.800","","20.400",""
"C0V660","2020-03-01 14:00:00","25.000","306.000","3.900","27.700","0.610","1010.600","","0.000","9.000","292.000","","29.200","","22.100",""
"C0G780","2020-03-01 14:00:00","27.000","323.000","2.600","25.100","0.780","1010.400","","0.000","-99.000","-99.000","-99.000","26.900","","20.900",""
"C0C590","2020-03-01 14:00:00","72.000","2.000","1.000","19.900","0.870","1005.400","","0.000","-99.000","-99.000","-99.000","22.500","","17.100",""
"C0I520","2020-03-01 14:00:00","3860.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M790","2020-03-01 14:00:00","15.000","337.000","0.600","27.900","0.620","1010.200","","0.000","-99.000","-99.000","-99.000","29.300","","20.500",""
"C0R130","2020-03-01 14:00:00","1040.000","252.000","2.200","21.900","0.430","896.900","","0.000","-99.000","-99.000","-99.000","24.600","","15.600",""
"C0AH30","2020-03-01 14:00:00","755.000","349.000","2.900","15.900","1.000","929.200","","0.000","-99.000","-99.000","-99.000","16.900","","15.300",""
"C0X170","2020-03-01 14:00:00","50.000","336.000","3.200","29.500","0.540","1006.100","","0.000","-99.000","-99.000","-99.000","30.200","","20.100",""
"C0K291","2020-03-01 14:00:00","8.000","327.000","5.200","25.400","0.790","1012.700","","0.000","-99.000","-99.000","-99.000","26.200","","20.200",""
"C0D480","2020-03-01 14:00:00","223.000","1.000","0.500","20.100","0.900","987.600","","0.000","-99.000","-99.000","-99.000","22.700","","16.400",""
"C0F0C0","2020-03-01 14:00:00","983.000","195.000","0.700","21.700","0.850","904.400","","0.000","-99.000","-99.000","-99.000","24.800","","14.800",""
"C0U860","2020-03-01 14:00:00","5.000","84.000","1.800","22.900","0.830","1012.600","","0.000","-99.000","-99.000","-99.000","24.800","","19.300",""
"C0UA50","2020-03-01 14:00:00","808.000","144.000","3.700","16.700","0.980","923.000","","0.000","-99.000","-99.000","-99.000","20.600","","15.500",""
"C0X320","2020-03-01 14:00:00","30.000","315.000","6.400","28.300","0.630","1008.600","","0.000","-99.000","-99.000","-99.000","30.700","","18.000",""
"C0T960","2020-03-01 14:00:00","120.000","69.000","1.900","24.700","0.730","999.400","","0.000","-99.000","-99.000","-99.000","27.800","","18.500",""
"C0SA80","2020-03-01 14:00:00","136.000","67.000","2.200","26.800","0.660","995.900","","0.000","-99.000","-99.000","-99.000","26.800","","17.500",""
"C0E780","2020-03-01 14:00:00","160.000","330.000","1.700","23.200","0.810","995.300","","0.000","-99.000","-99.000","-99.000","26.300","","18.700",""
"C0F9Q0","2020-03-01 14:00:00","149.000","312.000","3.400","23.300","0.850","996.000","","0.000","-99.000","-99.000","-99.000","26.100","","19.300",""
"C0F0D0","2020-03-01 14:00:00","3171.000","179.000","1.600","11.300","0.550","696.600","","0.000","-99.000","-99.000","-99.000","11.600","","0.200",""
"C0S730","2020-03-01 14:00:00","110.000","34.000","3.600","25.700","0.800","1000.100","","2.500","-99.000","-99.000","-99.000","27.500","","20.800",""
"C0T790","2020-03-01 14:00:00","2830.000","293.000","0.300","14.500","0.540","726.200","","0.000","-99.000","-99.000","-99.000","16.800","","2.800",""
"C0M830","2020-03-01 14:00:00","540.000","326.000","2.100","26.200","0.510","953.200","","0.000","7.200","292.000","","27.400","","15.500",""
"C0K530","2020-03-01 14:00:00","12.000","336.000","4.600","24.500","0.810","1012.000","","0.000","-99.000","-99.000","-99.000","26.100","","20.300",""
"C0M780","2020-03-01 14:00:00","30.000","328.000","2.700","27.700","0.630","1009.900","","0.000","-99.000","-99.000","-99.000","29.600","","20.200",""
"C0V360","2020-03-01 14:00:00","94.000","343.000","2.700","33.400","0.340","1001.000","","0.000","-99.000","-99.000","-99.000","33.400","","16.500",""
"C0K510","2020-03-01 14:00:00","10.000","325.000","3.500","26.100","0.710","1011.400","","0.000","-99.000","-99.000","-99.000","27.400","","20.400",""
"C0D650","2020-03-01 14:00:00","97.000","351.000","1.300","20.200","0.860","1003.300","","0.000","-99.000","-99.000","-99.000","21.500","","18.900",""
"C0V630","2020-03-01 14:00:00","19.000","312.000","4.300","25.800","0.730","1013.000","","0.000","-99.000","-99.000","-99.000","27.000","","21.300",""
